t_in,v_in,t_out,v_out
0.001434,-1,0.001434,-0.02
0.001436,-1,0.001436,-0.02
0.001438,-0.96,0.001438,-0.02
0.00144,-0.96,0.00144,-0.04
0.001442,-0.96,0.001442,-0.06
0.001444,-0.96,0.001444,-0.02
0.001446,-1,0.001446,-0.02
0.001448,-1,0.001448,-0.04
0.00145,-0.96,0.00145,-0.06
0.001452,-0.96,0.001452,-0.04
0.001454,-0.96,0.001454,-0.04
0.001456,-1,0.001456,-0.02
0.001458,-1,0.001458,-0.04
0.00146,-0.96,0.00146,-0.02
0.001462,-0.96,0.001462,-0.04
0.001464,-1,0.001464,-0.04
0.001466,-1,0.001466,-0.04
0.001468,-0.96,0.001468,-0.04
0.00147,-0.96,0.00147,-0.02
0.001472,-0.96,0.001472,-0.02
0.001474,-0.96,0.001474,-0.04
0.001476,-1,0.001476,-0.04
0.001478,-0.96,0.001478,-0.04
0.00148,-0.96,0.00148,-0.04
0.001482,-0.96,0.001482,-0.02
0.001484,-0.96,0.001484,-0.04
0.001486,-1,0.001486,-0.04
0.001488,-0.96,0.001488,-0.04
0.00149,-1,0.00149,-0.02
0.001492,-0.96,0.001492,-0.04
0.001494,-0.96,0.001494,-0.02
0.001496,-1,0.001496,-0.02
0.001498,-0.96,0.001498,-0.06
0.0015,-0.96,0.0015,-0.04
0.001502,-0.96,0.001502,-0.04
0.001504,-0.96,0.001504,-0.02
0.001506,-0.96,0.001506,-0.02
0.001508,-0.96,0.001508,-0.02
0.00151,-0.96,0.00151,-0.04
0.001512,-0.96,0.001512,-0.04
0.001514,-0.96,0.001514,-0.04
0.001516,-0.96,0.001516,-0.04
0.001518,-0.96,0.001518,-0.04
0.00152,-1,0.00152,-0.02
0.001522,-0.96,0.001522,-0.02
0.001524,-1,0.001524,-0.02
0.001526,-1,0.001526,-0.04
0.001528,-0.96,0.001528,-0.04
0.00153,-0.96,0.00153,-0.04
0.001532,-0.96,0.001532,-0.04
0.001534,-1,0.001534,-0.02
0.001536,-0.96,0.001536,-0.04
0.001538,-1,0.001538,-0.02
0.00154,-0.96,0.00154,-0.02
0.001542,-0.96,0.001542,-0.04
0.001544,-1,0.001544,-0.02
0.001546,-1,0.001546,-0.02
0.001548,-1,0.001548,-0.02
0.00155,-0.96,0.00155,-0.04
0.001552,-0.96,0.001552,-0.02
0.001554,-0.96,0.001554,-0.02
0.001556,-1,0.001556,-0.02
0.001558,-1,0.001558,-0.04
0.00156,-0.96,0.00156,-0.02
0.001562,-0.96,0.001562,-0.02
0.001564,-0.96,0.001564,-0.04
0.001566,-1,0.001566,-0.04
0.001568,-0.96,0.001568,-0.04
0.00157,-0.96,0.00157,-0.02
0.001572,-1,0.001572,-0.02
0.001574,-0.96,0.001574,-0.02
0.001576,-1,0.001576,-0.04
0.001578,-0.96,0.001578,-0.04
0.00158,-0.96,0.00158,-0.04
0.001582,-0.96,0.001582,-0.04
0.001584,-0.96,0.001584,-0.06
0.001586,-1,0.001586,-0.02
0.001588,-0.96,0.001588,-0.04
0.00159,-1,0.00159,-0.02
0.001592,-0.96,0.001592,-0.04
0.001594,-1,0.001594,-0.04
0.001596,-0.96,0.001596,-0.04
0.001598,-1,0.001598,-0.04
0.0016,-1,0.0016,-0.02
0.001602,-0.96,0.001602,-0.02
0.001604,-1,0.001604,-0.04
0.001606,-1,0.001606,-0.04
0.001608,-1,0.001608,-0.02
0.00161,-1,0.00161,-0.04
0.001612,-1,0.001612,-0.02
0.001614,-1,0.001614,-0.04
0.001616,-0.96,0.001616,-0.02
0.001618,-1,0.001618,-0.04
0.00162,-1,0.00162,-0.04
0.001622,-1,0.001622,-0.02
0.001624,-0.96,0.001624,-0.04
0.001626,-0.96,0.001626,-0.02
0.001628,-1,0.001628,-0.02
0.00163,-1,0.00163,-0.02
0.001632,-0.96,0.001632,-0.02
0.001634,-0.96,0.001634,-0.04
0.001636,-0.96,0.001636,-0.02
0.001638,-1,0.001638,-0.02
0.00164,-0.96,0.00164,-0.02
0.001642,-0.96,0.001642,-0.04
0.001644,-0.96,0.001644,-0.04
0.001646,-1,0.001646,-0.04
0.001648,-0.96,0.001648,-0.02
0.00165,-0.96,0.00165,-0.02
0.001652,-1,0.001652,-0.02
0.001654,-1,0.001654,-0.02
0.001656,-1,0.001656,-0.04
0.001658,-0.96,0.001658,-0.04
0.00166,-1,0.00166,-0.04
0.001662,-0.96,0.001662,-0.02
0.001664,-0.96,0.001664,-0.04
0.001666,-1,0.001666,-0.02
0.001668,-1,0.001668,-0.04
0.00167,-0.96,0.00167,-0.04
0.001672,-1,0.001672,-0.04
0.001674,-1,0.001674,-0.04
0.001676,-1,0.001676,-0.02
0.001678,-1,0.001678,-0.04
0.00168,-0.96,0.00168,-0.04
0.001682,-0.96,0.001682,-0.06
0.001684,-0.96,0.001684,-0.04
0.001686,-0.96,0.001686,-0.02
0.001688,-0.96,0.001688,-0.04
0.00169,-1,0.00169,-0.04
0.001692,-0.96,0.001692,-0.04
0.001694,-0.96,0.001694,-0.04
0.001696,-1,0.001696,-0.02
0.001698,-0.96,0.001698,-0.04
0.0017,-0.96,0.0017,-0.02
0.001702,-1,0.001702,-0.04
0.001704,-0.96,0.001704,-0.04
0.001706,-1,0.001706,-0.02
0.001708,-1,0.001708,-0.04
0.00171,-0.96,0.00171,-0.02
0.001712,-0.96,0.001712,-0.02
0.001714,-1,0.001714,-0.02
0.001716,-1,0.001716,-0.04
0.001718,-0.96,0.001718,-0.02
0.00172,-0.96,0.00172,-0.04
0.001722,-0.96,0.001722,-0.04
0.001724,-1,0.001724,-0.06
0.001726,-0.96,0.001726,-0.04
0.001728,-1,0.001728,-0.02
0.00173,-0.96,0.00173,-0.02
0.001732,-0.96,0.001732,-0.04
0.001734,-1,0.001734,-0.04
0.001736,-1,0.001736,-0.04
0.001738,-0.96,0.001738,-0.04
0.00174,-1,0.00174,-0.04
0.001742,-1,0.001742,-0.04
0.001744,-1,0.001744,-0.04
0.001746,-0.96,0.001746,-0.04
0.001748,-0.96,0.001748,-0.06
0.00175,-1,0.00175,-0.04
0.001752,-0.96,0.001752,-0.02
0.001754,-0.96,0.001754,-0.02
0.001756,-0.96,0.001756,-0.02
0.001758,-0.96,0.001758,-0.02
0.00176,-1,0.00176,-0.02
0.001762,-0.96,0.001762,-0.02
0.001764,-0.96,0.001764,-0.04
0.001766,-0.96,0.001766,-0.02
0.001768,-0.96,0.001768,-0.04
0.00177,-1,0.00177,-0.02
0.001772,-1,0.001772,-0.04
0.001774,-1,0.001774,-0.02
0.001776,-0.96,0.001776,-0.02
0.001778,-1,0.001778,-0.04
0.00178,-1,0.00178,-0.04
0.001782,-0.96,0.001782,-0.04
0.001784,-0.96,0.001784,-0.02
0.001786,-1,0.001786,-0.04
0.001788,-0.96,0.001788,-0.02
0.00179,-0.96,0.00179,-0.02
0.001792,-0.96,0.001792,-0.02
0.001794,-0.96,0.001794,-0.02
0.001796,-1,0.001796,-0.02
0.001798,-1,0.001798,-0.04
0.0018,-0.96,0.0018,-0.04
0.001802,-0.96,0.001802,-0.04
0.001804,-0.96,0.001804,-0.04
0.001806,-0.96,0.001806,-0.02
0.001808,-1,0.001808,-0.04
0.00181,-1,0.00181,-0.02
0.001812,-0.96,0.001812,-0.04
0.001814,-0.96,0.001814,-0.02
0.001816,-0.96,0.001816,-0.04
0.001818,-0.96,0.001818,-0.02
0.00182,1.04,0.00182,1.84
0.001822,1.04,0.001822,1.78
0.001824,1.04,0.001824,1.62
0.001826,1.04,0.001826,1.5
0.001828,1.04,0.001828,1.36
0.00183,1.04,0.00183,1.22
0.001832,1.04,0.001832,1.12
0.001834,1.04,0.001834,1.02
0.001836,1.04,0.001836,0.92
0.001838,1.04,0.001838,0.84
0.00184,1.04,0.00184,0.76
0.001842,1.04,0.001842,0.7
0.001844,1.04,0.001844,0.64
0.001846,1.04,0.001846,0.58
0.001848,1.04,0.001848,0.54
0.00185,1.08,0.00185,0.5
0.001852,1.08,0.001852,0.44
0.001854,1.04,0.001854,0.42
0.001856,1.04,0.001856,0.36
0.001858,1.08,0.001858,0.34
0.00186,1.08,0.00186,0.32
0.001862,1.04,0.001862,0.3
0.001864,1.08,0.001864,0.26
0.001866,1.04,0.001866,0.26
0.001868,1.08,0.001868,0.24
0.00187,1.08,0.00187,0.22
0.001872,1.08,0.001872,0.2
0.001874,1.04,0.001874,0.18
0.001876,1.04,0.001876,0.16
0.001878,1.04,0.001878,0.16
0.00188,1.08,0.00188,0.14
0.001882,1.08,0.001882,0.16
0.001884,1.04,0.001884,0.12
0.001886,1.04,0.001886,0.12
0.001888,1.04,0.001888,0.12
0.00189,1.04,0.00189,0.1
0.001892,1.04,0.001892,0.1
0.001894,1.08,0.001894,0.1
0.001896,1.08,0.001896,0.1
0.001898,1.08,0.001898,0.08
0.0019,1.04,0.0019,0.08
0.001902,1.08,0.001902,0.08
0.001904,1.08,0.001904,0.08
0.001906,1.04,0.001906,0.08
0.001908,1.08,0.001908,0.06
0.00191,1.08,0.00191,0.06
0.001912,1.04,0.001912,0.06
0.001914,1.04,0.001914,0.04
0.001916,1.08,0.001916,0.06
0.001918,1.08,0.001918,0.06
0.00192,1.04,0.00192,0.06
0.001922,1.04,0.001922,0.06
0.001924,1.04,0.001924,0.06
0.001926,1.08,0.001926,0.06
0.001928,1.08,0.001928,0.04
0.00193,1.04,0.00193,0.06
0.001932,1.08,0.001932,0.06
0.001934,1.08,0.001934,0.06
0.001936,1.04,0.001936,0.06
0.001938,1.04,0.001938,0.06
0.00194,1.04,0.00194,0.06
0.001942,1.08,0.001942,0.04
0.001944,1.08,0.001944,0.04
0.001946,1.04,0.001946,0.04
0.001948,1.04,0.001948,0.06
0.00195,1.08,0.00195,0.06
0.001952,1.08,0.001952,0.04
0.001954,1.04,0.001954,0.02
0.001956,1.04,0.001956,0.04
0.001958,1.08,0.001958,0.04
0.00196,1.08,0.00196,0.04
0.001962,1.04,0.001962,0.04
0.001964,1.04,0.001964,0.04
0.001966,1.04,0.001966,0.06
0.001968,1.08,0.001968,0.04
0.00197,1.08,0.00197,0.06
0.001972,1.04,0.001972,0.06
0.001974,1.04,0.001974,0.02
0.001976,1.04,0.001976,0.04
0.001978,1.04,0.001978,0.04
0.00198,1.04,0.00198,0.04
0.001982,1.04,0.001982,0.02
0.001984,1.04,0.001984,0.04
0.001986,1.08,0.001986,0.04
0.001988,1.04,0.001988,0.04
0.00199,1.04,0.00199,0.04
0.001992,1.08,0.001992,0.04
0.001994,1.08,0.001994,0.06
0.001996,1.04,0.001996,0.06
0.001998,1.08,0.001998,0.04
0.002,1.04,0.002,0.06
0.002002,1.08,0.002002,0.06
0.002004,1.08,0.002004,0.06
0.002006,1.08,0.002006,0.04
0.002008,1.08,0.002008,0.04
0.00201,1.08,0.00201,0.06
0.002012,1.04,0.002012,0.04
0.002014,1.08,0.002014,0.04
0.002016,1.08,0.002016,0.06
0.002018,1.04,0.002018,0.04
0.00202,1.04,0.00202,0.06
0.002022,1.04,0.002022,0.04
0.002024,1.04,0.002024,0.04
0.002026,1.04,0.002026,0.04
0.002028,1.04,0.002028,0.04
0.00203,1.08,0.00203,0.04
0.002032,1.08,0.002032,0.04
0.002034,1.08,0.002034,0.02
0.002036,1.08,0.002036,0.06
0.002038,1.08,0.002038,0.02
0.00204,1.04,0.00204,0.04
0.002042,1.04,0.002042,0.04
0.002044,1.08,0.002044,0.06
0.002046,1.04,0.002046,0.06
0.002048,1.04,0.002048,0.04
0.00205,1.04,0.00205,0.04
0.002052,1.04,0.002052,0.04
0.002054,1.08,0.002054,0.06
0.002056,1.08,0.002056,0.04
0.002058,1.08,0.002058,0.04
0.00206,1.04,0.00206,0.04
0.002062,1.08,0.002062,0.04
0.002064,1.04,0.002064,0.04
0.002066,1.08,0.002066,0.04
0.002068,1.08,0.002068,0.04
0.00207,1.04,0.00207,0.06
0.002072,1.04,0.002072,0.04
0.002074,1.08,0.002074,0.06
0.002076,1.04,0.002076,0.04
0.002078,1.04,0.002078,0.04
0.00208,1.08,0.00208,0.02
0.002082,1.08,0.002082,0.06
0.002084,1.04,0.002084,0.04
0.002086,1.04,0.002086,0.04
0.002088,1.04,0.002088,0.04
0.00209,1.04,0.00209,0.04
0.002092,1.04,0.002092,0.04
0.002094,1.04,0.002094,0.04
0.002096,1.04,0.002096,0.04
0.002098,1.08,0.002098,0.06
0.0021,1.04,0.0021,0.06
0.002102,1.04,0.002102,0.04
0.002104,1.04,0.002104,0.04
0.002106,1.04,0.002106,0.04
0.002108,1.08,0.002108,0.02
0.00211,1.08,0.00211,0.04
0.002112,1.04,0.002112,0.04
0.002114,1.04,0.002114,0.02
0.002116,1.08,0.002116,0.04
0.002118,1.08,0.002118,0.02
0.00212,1.04,0.00212,0.04
0.002122,1.08,0.002122,0.02
0.002124,1.08,0.002124,0.04
0.002126,1.04,0.002126,0.06
0.002128,1.04,0.002128,0.06
0.00213,1.04,0.00213,0.04
0.002132,1.04,0.002132,0.04
0.002134,1.08,0.002134,0.04
0.002136,1.08,0.002136,0.06
0.002138,1.04,0.002138,0.06
0.00214,1.04,0.00214,0.04
0.002142,1.04,0.002142,0.04
0.002144,1.04,0.002144,0.04
0.002146,1.08,0.002146,0.04
0.002148,1.08,0.002148,0.04
0.00215,1.04,0.00215,0.04
0.002152,1.04,0.002152,0.04
0.002154,1.04,0.002154,0.04
0.002156,1.04,0.002156,0.02
0.002158,1.04,0.002158,0.04
0.00216,1.08,0.00216,0.04
0.002162,1.08,0.002162,0.06
0.002164,1.04,0.002164,0.06
0.002166,1.04,0.002166,0.04
0.002168,1.08,0.002168,0.06
0.00217,1.04,0.00217,0.04
0.002172,1.08,0.002172,0.04
0.002174,1.04,0.002174,0.02
0.002176,1.08,0.002176,0.02
0.002178,1.04,0.002178,0.06
0.00218,1.08,0.00218,0.04
0.002182,1.04,0.002182,0.06
0.002184,1.08,0.002184,0.06
0.002186,1.08,0.002186,0.04
0.002188,1.04,0.002188,0.04
0.00219,1.04,0.00219,0.02
0.002192,1.08,0.002192,0.04
0.002194,1.08,0.002194,0.04
0.002196,1.04,0.002196,0.04
0.002198,1.04,0.002198,0.04
0.0022,1.04,0.0022,0.04
0.002202,1.04,0.002202,0.04
0.002204,1.08,0.002204,0.04
0.002206,1.08,0.002206,0.04
0.002208,1.04,0.002208,0.04
0.00221,1.08,0.00221,0.06
0.002212,1.04,0.002212,0.02
0.002214,1.04,0.002214,0.04
0.002216,1.08,0.002216,0.04
0.002218,1.04,0.002218,0.06
0.00222,1.08,0.00222,0.06
0.002222,1.04,0.002222,0.04
0.002224,1.04,0.002224,0.04
0.002226,1.08,0.002226,0.02
0.002228,1.04,0.002228,0.04
0.00223,1.08,0.00223,0.04
0.002232,1.08,0.002232,0.04
0.002234,1.08,0.002234,0.04
0.002236,1.04,0.002236,0.02
0.002238,1.04,0.002238,0.06
0.00224,1.04,0.00224,0.06
0.002242,1.04,0.002242,0.06
0.002244,1.04,0.002244,0.04
0.002246,1.04,0.002246,0.06
0.002248,1.04,0.002248,0.04
0.00225,1.04,0.00225,0.04
0.002252,1.08,0.002252,0.04
0.002254,1.08,0.002254,0.04
0.002256,1.08,0.002256,0.02
0.002258,1.04,0.002258,0.04
0.00226,1.08,0.00226,0.06
0.002262,1.04,0.002262,0.04
0.002264,1.08,0.002264,0.04
0.002266,1.08,0.002266,0.04
0.002268,1.08,0.002268,0.04
0.00227,1.08,0.00227,0.04
0.002272,1.08,0.002272,0.02
0.002274,1.08,0.002274,0.06
0.002276,1.04,0.002276,0.04
0.002278,1.04,0.002278,0.06
0.00228,1.08,0.00228,0.04
0.002282,1.08,0.002282,0.06
0.002284,1.04,0.002284,0.06
0.002286,1.08,0.002286,0.02
0.002288,1.08,0.002288,0.02
0.00229,1.04,0.00229,0.04
0.002292,1.08,0.002292,0.04
0.002294,1.08,0.002294,0.06
0.002296,1.08,0.002296,0.06
0.002298,1.08,0.002298,0.02
0.0023,1.08,0.0023,0.04
0.002302,1.04,0.002302,0.04
0.002304,1.08,0.002304,0.04
0.002306,1.04,0.002306,0.04
0.002308,1.04,0.002308,0.06
0.00231,1.04,0.00231,0.06
0.002312,1.04,0.002312,0.04
0.002314,1.04,0.002314,0.04
0.002316,1.04,0.002316,0.04
0.002318,1.04,0.002318,0.04
0.00232,1.08,0.00232,0.04
0.002322,1.04,0.002322,0.04
0.002324,1.04,0.002324,0.02
0.002326,1.04,0.002326,0.06
0.002328,1.04,0.002328,0.04
0.00233,1.08,0.00233,0.04
0.002332,1.08,0.002332,0.06
0.002334,1.04,0.002334,0.04
0.002336,1.04,0.002336,0.02
0.002338,1.04,0.002338,0.04
0.00234,1.04,0.00234,0.02
0.002342,1.08,0.002342,0.04
0.002344,1.08,0.002344,0.04
0.002346,1.04,0.002346,0.04
0.002348,1.04,0.002348,0.06
0.00235,1.08,0.00235,0.02
0.002352,1.08,0.002352,0.04
0.002354,1.08,0.002354,0.04
0.002356,1.08,0.002356,0.04
0.002358,1.04,0.002358,0.04
0.00236,1.08,0.00236,0.04
0.002362,1.04,0.002362,0.02
0.002364,1.04,0.002364,0.06
0.002366,1.04,0.002366,0.04
0.002368,1.04,0.002368,0.06
0.00237,1.08,0.00237,0.06
0.002372,1.08,0.002372,0.06
0.002374,1.08,0.002374,0.06
0.002376,1.04,0.002376,0.04
0.002378,1.04,0.002378,0.04
0.00238,1.08,0.00238,0.04
0.002382,1.04,0.002382,0.04
0.002384,1.04,0.002384,0.04
0.002386,1.04,0.002386,0.04
0.002388,1.04,0.002388,0.04
0.00239,1.04,0.00239,0.06
0.002392,1.08,0.002392,0.06
0.002394,1.04,0.002394,0.04
0.002396,1.04,0.002396,0.04
0.002398,1.04,0.002398,0.06
0.0024,1.04,0.0024,0.04
0.002402,1.04,0.002402,0.04
0.002404,1.04,0.002404,0.06
0.002406,1.08,0.002406,0.04
0.002408,1.08,0.002408,0.04
0.00241,1.08,0.00241,0.04
0.002412,1.04,0.002412,0.06
0.002414,1.08,0.002414,0.06
0.002416,1.04,0.002416,0.06
0.002418,1.08,0.002418,0.06
0.00242,1.08,0.00242,0.04
0.002422,1.04,0.002422,0.04
0.002424,1.04,0.002424,0.04
0.002426,1.04,0.002426,0.04
0.002428,1.04,0.002428,0.04
0.00243,1.08,0.00243,0.02
0.002432,1.08,0.002432,0.04
0.002434,1.04,0.002434,0.04
0.002436,1.04,0.002436,0.06
0.002438,1.04,0.002438,0.06
0.00244,1.04,0.00244,0.06
0.002442,1.04,0.002442,0.04
0.002444,1.04,0.002444,0.04
0.002446,1.04,0.002446,0.04
0.002448,1.08,0.002448,0.06
0.00245,1.08,0.00245,0.04
0.002452,1.04,0.002452,0.06
0.002454,1.08,0.002454,0.06
0.002456,1.04,0.002456,0.04
0.002458,1.04,0.002458,0.04
0.00246,1.04,0.00246,0.06
0.002462,1.04,0.002462,0.04
0.002464,1.04,0.002464,0.06
0.002466,1.08,0.002466,0.06
0.002468,1.04,0.002468,0.04
0.00247,1.08,0.00247,0.06
0.002472,1.04,0.002472,0.06
0.002474,1.08,0.002474,0.02
0.002476,1.04,0.002476,0.04
0.002478,1.08,0.002478,0.06
0.00248,1.04,0.00248,0.06
0.002482,1.04,0.002482,0.04
0.002484,1.04,0.002484,0.04
0.002486,1.04,0.002486,0.04
0.002488,1.04,0.002488,0.02
0.00249,1.04,0.00249,0.06
0.002492,1.04,0.002492,0.04
0.002494,1.04,0.002494,0.04
0.002496,1.08,0.002496,0.04
0.002498,1.04,0.002498,0.04
0.0025,1.04,0.0025,0.04
0.002502,1.04,0.002502,0.06
0.002504,1.04,0.002504,0.02
0.002506,1.08,0.002506,0.04
0.002508,1.04,0.002508,0.04
0.00251,1.08,0.00251,0.04
0.002512,1.04,0.002512,0.04
0.002514,1.08,0.002514,0.04
0.002516,1.04,0.002516,0.04
0.002518,1.04,0.002518,0.04
0.00252,1.04,0.00252,0.06
0.002522,1.08,0.002522,0.04
0.002524,1.08,0.002524,0.06
0.002526,1.04,0.002526,0.06
0.002528,1.08,0.002528,0.06
0.00253,1.04,0.00253,0.06
0.002532,1.04,0.002532,0.06
0.002534,1.08,0.002534,0.06
0.002536,1.08,0.002536,0.02
0.002538,1.04,0.002538,0.02
0.00254,1.08,0.00254,0.04
0.002542,1.04,0.002542,0.04
0.002544,1.04,0.002544,0.04
0.002546,1.04,0.002546,0.04
0.002548,1.04,0.002548,0.06
0.00255,1.08,0.00255,0.04
0.002552,1.04,0.002552,0.06
0.002554,1.04,0.002554,0.06
0.002556,1.08,0.002556,0.04
0.002558,1.04,0.002558,0.04
0.00256,1.04,0.00256,0.04
0.002562,1.04,0.002562,0.04
0.002564,1.04,0.002564,0.04
0.002566,1.04,0.002566,0.06
0.002568,1.08,0.002568,0.06
0.00257,1.08,0.00257,0.04
0.002572,1.08,0.002572,0.06
0.002574,1.04,0.002574,0.04
0.002576,1.04,0.002576,0.02
0.002578,1.04,0.002578,0.04
0.00258,1.08,0.00258,0.04
0.002582,1.08,0.002582,0.02
0.002584,1.08,0.002584,0.04
0.002586,1.08,0.002586,0.04
0.002588,1.08,0.002588,0.04
0.00259,1.08,0.00259,0.04
0.002592,1.08,0.002592,0.04
0.002594,1.08,0.002594,0.02
0.002596,1.04,0.002596,0.04
0.002598,1.04,0.002598,0.04
0.0026,1.04,0.0026,0.04
0.002602,1.08,0.002602,0.06
0.002604,1.04,0.002604,0.06
0.002606,1.04,0.002606,0.04
0.002608,1.04,0.002608,0.04
0.00261,1.08,0.00261,0.04
0.002612,1.04,0.002612,0.04
0.002614,1.08,0.002614,0.04
0.002616,1.04,0.002616,0.06
0.002618,1.04,0.002618,0.04
0.00262,1.08,0.00262,0.04
0.002622,1.08,0.002622,0.04
0.002624,1.04,0.002624,0.04
0.002626,1.08,0.002626,0.06
0.002628,1.04,0.002628,0.04
0.00263,1.04,0.00263,0.06
0.002632,1.08,0.002632,0.02
0.002634,1.04,0.002634,0.02
0.002636,1.04,0.002636,0.06
0.002638,1.04,0.002638,0.06
0.00264,1.08,0.00264,0.04
0.002642,1.08,0.002642,0.04
0.002644,1.08,0.002644,0.06
0.002646,1.08,0.002646,0.06
0.002648,1.04,0.002648,0.06
0.00265,1.04,0.00265,0.04
0.002652,1.08,0.002652,0.04
0.002654,1.08,0.002654,0.04
0.002656,1.08,0.002656,0.02
0.002658,1.08,0.002658,0.04
0.00266,1.08,0.00266,0.02
0.002662,1.04,0.002662,0.04
0.002664,1.04,0.002664,0.04
0.002666,1.08,0.002666,0.04
0.002668,1.04,0.002668,0.06
0.00267,1.04,0.00267,0.02
0.002672,1.04,0.002672,0.04
0.002674,1.04,0.002674,0.04
0.002676,1.04,0.002676,0.04
0.002678,1.04,0.002678,0.04
0.00268,1.04,0.00268,0.04
0.002682,1.04,0.002682,0.02
0.002684,1.08,0.002684,0.04
0.002686,1.08,0.002686,0.04
0.002688,1.04,0.002688,0.04
0.00269,1.04,0.00269,0.04
0.002692,1.08,0.002692,0.04
0.002694,1.04,0.002694,0.04
0.002696,1.08,0.002696,0.04
0.002698,1.08,0.002698,0.02
0.0027,1.04,0.0027,0.04
0.002702,1.08,0.002702,0.04
0.002704,1.08,0.002704,0.04
0.002706,1.08,0.002706,0.04
0.002708,1.08,0.002708,0.04
0.00271,1.04,0.00271,0.04
0.002712,1.04,0.002712,0.04
0.002714,1.04,0.002714,0.04
0.002716,1.08,0.002716,0.06
0.002718,1.04,0.002718,0.06
0.00272,1.08,0.00272,0.04
0.002722,1.04,0.002722,0.04
0.002724,1.08,0.002724,0.04
0.002726,1.04,0.002726,0.06
0.002728,1.04,0.002728,0.04
0.00273,1.08,0.00273,0.06
0.002732,1.04,0.002732,0.06
0.002734,1.04,0.002734,0.04
0.002736,1.08,0.002736,0.06
0.002738,1.04,0.002738,0.06
0.00274,1.04,0.00274,0.04
0.002742,1.08,0.002742,0.06
0.002744,1.04,0.002744,0.04
0.002746,1.04,0.002746,0.04
0.002748,1.08,0.002748,0.06
0.00275,1.08,0.00275,0.04
0.002752,1.04,0.002752,0.04
0.002754,1.04,0.002754,0.04
0.002756,1.04,0.002756,0.06
0.002758,1.04,0.002758,0.04
0.00276,1.08,0.00276,0.04
0.002762,1.04,0.002762,0.04
0.002764,1.08,0.002764,0.04
0.002766,1.08,0.002766,0.04
0.002768,1.04,0.002768,0.06
0.00277,1.04,0.00277,0.04
0.002772,1.08,0.002772,0.02
0.002774,1.04,0.002774,0.02
0.002776,1.08,0.002776,0.06
0.002778,1.04,0.002778,0.04
0.00278,1.08,0.00278,0.04
0.002782,1.04,0.002782,0.06
0.002784,1.04,0.002784,0.04
0.002786,1.04,0.002786,0.04
0.002788,1.04,0.002788,0.04
0.00279,1.04,0.00279,0.04
0.002792,1.08,0.002792,0.06
0.002794,1.08,0.002794,0.06
0.002796,1.08,0.002796,0.04
0.002798,1.04,0.002798,0.04
0.0028,1.08,0.0028,0.04
0.002802,1.04,0.002802,0.04
0.002804,1.08,0.002804,0.04
0.002806,1.04,0.002806,0.04
0.002808,1.04,0.002808,0.04
0.00281,1.08,0.00281,0.04
0.002812,1.04,0.002812,0.04
0.002814,1.08,0.002814,0.02
0.002816,1.04,0.002816,0.06
0.002818,1.04,0.002818,0.04
0.00282,1.04,0.00282,0.04
0.002822,1.04,0.002822,0.04
0.002824,1.04,0.002824,0.04
0.002826,1.04,0.002826,0.04
0.002828,1.04,0.002828,0.04
0.00283,1.08,0.00283,0.04
0.002832,1.04,0.002832,0.04
0.002834,1.04,0.002834,0.06
0.002836,1.04,0.002836,0.04
0.002838,1.04,0.002838,0.04
0.00284,1.04,0.00284,0.06
0.002842,1.08,0.002842,0.04
0.002844,1.08,0.002844,0.02
0.002846,1.04,0.002846,0.04
0.002848,1.04,0.002848,0.04
0.00285,1.08,0.00285,0.04
0.002852,1.04,0.002852,0.04
0.002854,1.08,0.002854,0.04
0.002856,1.04,0.002856,0.02
0.002858,1.04,0.002858,0.04
0.00286,1.04,0.00286,0.04
0.002862,1.04,0.002862,0.06
0.002864,1.08,0.002864,0.04
0.002866,1.08,0.002866,0.04
0.002868,1.04,0.002868,0.04
0.00287,1.08,0.00287,0.04
0.002872,1.04,0.002872,0.04
0.002874,1.08,0.002874,0.04
0.002876,1.04,0.002876,0.04
0.002878,1.08,0.002878,0.04
0.00288,1.04,0.00288,0.04
0.002882,1.04,0.002882,0.04
0.002884,1.08,0.002884,0.04
0.002886,1.04,0.002886,0.04
0.002888,1.08,0.002888,0.04
0.00289,1.08,0.00289,0.04
0.002892,1.08,0.002892,0.04
0.002894,1.04,0.002894,0.02
0.002896,1.08,0.002896,0.02
0.002898,1.08,0.002898,0.02
0.0029,1.08,0.0029,0.04
0.002902,1.04,0.002902,0.06
0.002904,1.08,0.002904,0.04
0.002906,1.04,0.002906,0.04
0.002908,1.08,0.002908,0.04
0.00291,1.08,0.00291,0.04
0.002912,1.04,0.002912,0.04
0.002914,1.08,0.002914,0.06
0.002916,1.04,0.002916,0.04
0.002918,1.08,0.002918,0.06
0.00292,1.04,0.00292,0.04
0.002922,1.08,0.002922,0.04
0.002924,1.04,0.002924,0.02
0.002926,1.08,0.002926,0.04
0.002928,1.08,0.002928,0.04
0.00293,1.08,0.00293,0.04
0.002932,1.04,0.002932,0.02
0.002934,1.04,0.002934,0.06
0.002936,1.04,0.002936,0.04
0.002938,1.04,0.002938,0.04
0.00294,1.04,0.00294,0.06
0.002942,1.04,0.002942,0.04
0.002944,1.08,0.002944,0.02
0.002946,1.04,0.002946,0.04
0.002948,1.04,0.002948,0.06
0.00295,1.04,0.00295,0.04
0.002952,1.04,0.002952,0.04
0.002954,1.08,0.002954,0.06
0.002956,1.08,0.002956,0.04
0.002958,1.04,0.002958,0.02
0.00296,1.08,0.00296,0.04
