Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1
2.33E-05,0.034,2.33E-05,0.088
2.34E-05,0.034,2.34E-05,0.084
2.34E-05,0.034,2.34E-05,0.088
2.34E-05,0.032,2.34E-05,0.088
2.35E-05,0.034,2.35E-05,0.088
2.35E-05,0.036,2.35E-05,0.088
2.36E-05,0.034,2.36E-05,0.084
2.36E-05,0.034,2.36E-05,0.088
2.36E-05,0.036,2.36E-05,0.088
2.37E-05,0.034,2.37E-05,0.088
2.37E-05,0.034,2.37E-05,0.088
2.38E-05,0.036,2.38E-05,0.092
2.38E-05,0.034,2.38E-05,0.088
2.38E-05,0.034,2.38E-05,0.088
2.39E-05,0.032,2.39E-05,0.088
2.39E-05,0.034,2.39E-05,0.084
