Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1
4.60E-06,-0.08,4.60E-06,-0.232
4.64E-06,-0.078,4.64E-06,-0.232
4.68E-06,-0.082,4.68E-06,-0.232
4.72E-06,-0.08,4.72E-06,-0.232
4.76E-06,-0.08,4.76E-06,-0.236
4.80E-06,-0.084,4.80E-06,-0.236
4.84E-06,-0.082,4.84E-06,-0.24
4.88E-06,-0.082,4.88E-06,-0.24
4.92E-06,-0.08,4.92E-06,-0.24
4.96E-06,-0.082,4.96E-06,-0.244
5.00E-06,-0.082,5.00E-06,-0.244
5.04E-06,-0.084,5.04E-06,-0.248
5.08E-06,-0.086,5.08E-06,-0.248
5.12E-06,-0.086,5.12E-06,-0.248
5.16E-06,-0.086,5.16E-06,-0.252
5.20E-06,-0.086,5.20E-06,-0.252
5.24E-06,-0.086,5.24E-06,-0.248
5.28E-06,-0.084,5.28E-06,-0.256
5.32E-06,-0.086,5.32E-06,-0.252
5.36E-06,-0.09,5.36E-06,-0.256
5.40E-06,-0.088,5.40E-06,-0.26
5.44E-06,-0.088,5.44E-06,-0.26
5.48E-06,-0.088,5.48E-06,-0.26
5.52E-06,-0.088,5.52E-06,-0.264
5.56E-06,-0.09,5.56E-06,-0.264
5.60E-06,-0.088,5.60E-06,-0.264
5.64E-06,-0.09,5.64E-06,-0.264
5.68E-06,-0.092,5.68E-06,-0.26
5.72E-06,-0.09,5.72E-06,-0.268
5.76E-06,-0.092,5.76E-06,-0.272
5.80E-06,-0.09,5.80E-06,-0.264
5.84E-06,-0.09,5.84E-06,-0.276
5.88E-06,-0.09,5.88E-06,-0.272
5.92E-06,-0.094,5.92E-06,-0.272
5.96E-06,-0.092,5.96E-06,-0.276
6.00E-06,-0.092,6.00E-06,-0.28
6.04E-06,-0.092,6.04E-06,-0.276
6.08E-06,-0.094,6.08E-06,-0.276
6.12E-06,-0.094,6.12E-06,-0.28
6.16E-06,-0.092,6.16E-06,-0.284
6.20E-06,-0.092,6.20E-06,-0.28
6.24E-06,-0.092,6.24E-06,-0.284
6.28E-06,-0.092,6.28E-06,-0.284
6.32E-06,-0.094,6.32E-06,-0.288
6.36E-06,-0.094,6.36E-06,-0.284
6.40E-06,-0.092,6.40E-06,-0.288
6.44E-06,-0.094,6.44E-06,-0.284
6.48E-06,-0.094,6.48E-06,-0.284
6.52E-06,-0.096,6.52E-06,-0.292
6.56E-06,-0.098,6.56E-06,-0.288
6.60E-06,-0.094,6.60E-06,-0.296
6.64E-06,-0.096,6.64E-06,-0.284
6.68E-06,-0.098,6.68E-06,-0.292
6.72E-06,-0.096,6.72E-06,-0.292
6.76E-06,-0.096,6.76E-06,-0.292
6.80E-06,-0.096,6.80E-06,-0.292
6.84E-06,-0.098,6.84E-06,-0.296
6.88E-06,-0.098,6.88E-06,-0.296
