t_in,v_in,t_out,v_out
0.000228,-0.96,0.000228,-0.32
0.000232,-0.96,0.000232,-0.28
0.000236,-0.96,0.000236,-0.28
0.00024,-0.96,0.00024,-0.28
0.000244,-0.96,0.000244,-0.24
0.000248,-0.96,0.000248,-0.24
0.000252,-0.96,0.000252,-0.28
0.000256,-0.96,0.000256,-0.24
0.00026,-0.96,0.00026,-0.24
0.000264,-0.96,0.000264,-0.2
0.000268,-0.96,0.000268,-0.2
0.000272,-1,0.000272,-0.16
0.000276,-0.96,0.000276,-0.16
0.00028,-0.96,0.00028,-0.16
0.000284,-0.96,0.000284,-0.16
0.000288,-0.96,0.000288,-0.16
0.000292,-0.96,0.000292,-0.16
0.000296,-0.96,0.000296,-0.12
0.0003,-0.96,0.0003,-0.12
0.000304,-0.96,0.000304,-0.16
0.000308,-0.96,0.000308,-0.12
0.000312,-0.96,0.000312,-0.12
0.000316,-0.96,0.000316,-0.08
0.00032,-0.96,0.00032,-0.12
0.000324,-0.96,0.000324,-0.08
0.000328,-0.96,0.000328,-0.08
0.000332,-1,0.000332,-0.08
0.000336,-0.96,0.000336,-0.08
0.00034,-0.96,0.00034,-0.08
0.000344,-0.96,0.000344,-0.08
0.000348,-0.96,0.000348,-0.08
0.000352,-0.96,0.000352,-0.08
0.000356,-0.96,0.000356,-0.08
0.00036,-0.96,0.00036,-0.08
0.000364,-0.96,0.000364,-0.08
0.000368,-0.96,0.000368,-0.08
0.000372,-0.96,0.000372,-0.08
0.000376,-0.96,0.000376,-0.08
0.00038,-0.96,0.00038,-0.04
0.000384,-0.96,0.000384,-0.08
0.000388,-0.96,0.000388,-0.08
0.000392,-0.96,0.000392,-0.04
0.000396,-0.96,0.000396,-0.04
0.0004,-0.96,0.0004,-0.04
0.000404,-0.96,0.000404,-0.08
0.000408,-0.96,0.000408,-0.04
0.000412,-0.96,0.000412,-0.04
0.000416,-0.96,0.000416,-0.04
0.00042,-0.96,0.00042,-0.04
0.000424,-0.96,0.000424,-0.04
0.000428,-0.96,0.000428,-0.04
0.000432,-0.96,0.000432,-0.04
0.000436,-0.96,0.000436,-0.04
0.00044,-0.96,0.00044,-0.04
0.000444,-0.96,0.000444,-0.04
0.000448,-0.96,0.000448,-0.04
0.000452,-1,0.000452,-0.04
0.000456,-0.96,0.000456,-0.04
0.00046,-0.96,0.00046,-0.04
0.000464,-0.96,0.000464,-0.04
0.000468,-0.96,0.000468,-0.04
0.000472,-0.96,0.000472,-0.04
0.000476,-0.96,0.000476,-0.04
0.00048,-0.96,0.00048,-0.04
0.000484,-0.96,0.000484,-0.04
0.000488,-1,0.000488,-0.04
0.000492,-0.96,0.000492,-0.04
0.000496,-0.96,0.000496,-0.04
0.0005,-1,0.0005,-0.04
0.000504,-0.96,0.000504,-0.04
0.000508,-0.96,0.000508,-0.04
0.000512,-0.96,0.000512,-0.04
0.000516,-0.96,0.000516,-0.04
0.00052,-0.96,0.00052,-0.04
0.000524,-0.96,0.000524,-0.04
0.000528,-0.96,0.000528,-0.04
0.000532,-0.96,0.000532,-0.04
0.000536,-0.96,0.000536,-0.04
0.00054,-0.96,0.00054,-0.04
0.000544,-0.96,0.000544,-0.04
0.000548,-0.96,0.000548,0
0.000552,-0.96,0.000552,-0.04
0.000556,-0.96,0.000556,-0.04
0.00056,-0.96,0.00056,0
0.000564,-0.96,0.000564,-0.04
0.000568,-0.96,0.000568,-0.04
0.000572,-0.96,0.000572,-0.04
0.000576,-0.96,0.000576,-0.04
0.00058,-0.96,0.00058,-0.04
0.000584,-0.96,0.000584,-0.04
0.000588,-0.96,0.000588,-0.04
0.000592,-0.96,0.000592,-0.04
0.000596,-0.96,0.000596,-0.04
0.0006,-0.96,0.0006,-0.04
0.000604,-0.96,0.000604,-0.04
0.000608,-1,0.000608,-0.04
0.000612,-0.96,0.000612,-0.04
0.000616,-0.96,0.000616,-0.04
0.00062,-0.96,0.00062,-0.04
0.000624,-0.96,0.000624,-0.04
0.000628,-0.96,0.000628,-0.04
0.000632,-0.96,0.000632,-0.04
0.000636,-0.96,0.000636,-0.04
0.00064,-0.96,0.00064,-0.04
0.000644,-0.96,0.000644,-0.04
0.000648,-1,0.000648,-0.04
0.000652,-0.96,0.000652,-0.04
0.000656,-0.96,0.000656,-0.04
0.00066,-0.96,0.00066,-0.04
0.000664,-0.96,0.000664,-0.04
0.000668,-0.96,0.000668,-0.04
0.000672,-1,0.000672,-0.04
0.000676,-1,0.000676,-0.04
0.00068,-0.96,0.00068,-0.04
0.000684,-0.96,0.000684,-0.04
0.000688,-0.96,0.000688,0
0.000692,-0.96,0.000692,0
0.000696,-0.96,0.000696,0
0.0007,-0.96,0.0007,-0.04
0.000704,-0.96,0.000704,-0.04
0.000708,-0.96,0.000708,-0.04
0.000712,-0.92,0.000712,-0.04
0.000716,-0.96,0.000716,-0.04
0.00072,-0.96,0.00072,0
0.000724,-0.96,0.000724,-0.04
0.000728,-0.96,0.000728,-0.04
0.000732,-0.96,0.000732,-0.04
0.000736,-0.96,0.000736,0
0.00074,-0.96,0.00074,0
0.000744,-0.96,0.000744,-0.04
0.000748,-0.96,0.000748,-0.04
0.000752,-0.96,0.000752,-0.04
0.000756,-0.96,0.000756,-0.04
0.00076,-0.96,0.00076,-0.04
0.000764,-0.96,0.000764,0
0.000768,-0.96,0.000768,-0.04
0.000772,-0.96,0.000772,-0.04
0.000776,-1,0.000776,0
0.00078,-0.96,0.00078,-0.04
0.000784,-0.96,0.000784,-0.04
0.000788,-0.96,0.000788,0
0.000792,-0.96,0.000792,-0.04
0.000796,-1,0.000796,-0.04
0.0008,-0.96,0.0008,-0.04
0.000804,-0.96,0.000804,-0.04
0.000808,-0.96,0.000808,-0.04
0.000812,-0.96,0.000812,-0.04
0.000816,-0.96,0.000816,-0.04
0.00082,-0.96,0.00082,0
0.000824,-0.96,0.000824,0
0.000828,-0.96,0.000828,-0.04
0.000832,-0.96,0.000832,-0.04
0.000836,-1,0.000836,-0.04
0.00084,-0.96,0.00084,-0.04
0.000844,-0.96,0.000844,-0.04
0.000848,-0.96,0.000848,-0.04
0.000852,-0.96,0.000852,-0.04
0.000856,-0.96,0.000856,-0.04
0.00086,-0.96,0.00086,-0.04
0.000864,-0.96,0.000864,-0.04
0.000868,-1,0.000868,-0.04
0.000872,-0.96,0.000872,-0.04
0.000876,-0.96,0.000876,-0.04
0.00088,-0.96,0.00088,-0.04
0.000884,-0.96,0.000884,-0.04
0.000888,-0.96,0.000888,-0.04
0.000892,-0.96,0.000892,-0.04
0.000896,-0.96,0.000896,-0.04
0.0009,-0.96,0.0009,-0.04
0.000904,-0.96,0.000904,-0.04
0.000908,-0.96,0.000908,0
0.000912,-0.96,0.000912,-0.04
0.000916,-1,0.000916,-0.04
0.00092,-0.96,0.00092,0
0.000924,-0.96,0.000924,-0.04
0.000928,-1,0.000928,-0.04
0.000932,-0.96,0.000932,-0.04
0.000936,-0.96,0.000936,-0.04
0.00094,-0.96,0.00094,-0.04
0.000944,-0.96,0.000944,-0.04
0.000948,-0.96,0.000948,-0.04
0.000952,-0.96,0.000952,-0.04
0.000956,-0.96,0.000956,-0.04
0.00096,-0.96,0.00096,-0.04
0.000964,-0.96,0.000964,-0.04
0.000968,-0.96,0.000968,-0.04
0.000972,-0.96,0.000972,-0.04
0.000976,-0.96,0.000976,-0.04
0.00098,-0.96,0.00098,-0.04
0.000984,-1,0.000984,0
0.000988,-0.96,0.000988,-0.04
0.000992,-0.96,0.000992,0
0.000996,-0.96,0.000996,0
0.001,-0.96,0.001,-0.04
0.001004,-0.96,0.001004,-0.04
0.001008,-0.96,0.001008,-0.04
0.001012,-0.96,0.001012,-0.04
0.001016,-0.96,0.001016,-0.04
0.00102,-0.96,0.00102,-0.04
0.001024,-0.96,0.001024,-0.04
0.001028,-0.96,0.001028,0
0.001032,-0.96,0.001032,-0.04
0.001036,-0.96,0.001036,-0.04
0.00104,-0.96,0.00104,-0.04
0.001044,-0.96,0.001044,-0.04
0.001048,-0.96,0.001048,-0.04
0.001052,-0.96,0.001052,-0.04
0.001056,-0.96,0.001056,-0.04
0.00106,-0.96,0.00106,-0.04
0.001064,-1,0.001064,0
0.001068,-0.96,0.001068,-0.04
0.001072,-0.96,0.001072,-0.04
0.001076,-0.96,0.001076,-0.04
0.00108,1.04,0.00108,1.84
0.001084,1.04,0.001084,1.72
0.001088,1.04,0.001088,1.6
0.001092,1.08,0.001092,1.52
0.001096,1.04,0.001096,1.4
0.0011,1.04,0.0011,1.32
0.001104,1.08,0.001104,1.28
0.001108,1.04,0.001108,1.2
0.001112,1.04,0.001112,1.12
0.001116,1.08,0.001116,1.08
0.00112,1.04,0.00112,1
0.001124,1.08,0.001124,0.92
0.001128,1.04,0.001128,0.88
0.001132,1.04,0.001132,0.84
0.001136,1.04,0.001136,0.76
0.00114,1.04,0.00114,0.72
0.001144,1.04,0.001144,0.68
0.001148,1.04,0.001148,0.68
0.001152,1.08,0.001152,0.64
0.001156,1.08,0.001156,0.56
0.00116,1.04,0.00116,0.56
0.001164,1.04,0.001164,0.52
0.001168,1.08,0.001168,0.52
0.001172,1.04,0.001172,0.44
0.001176,1.04,0.001176,0.44
0.00118,1.04,0.00118,0.4
0.001184,1.04,0.001184,0.36
0.001188,1.04,0.001188,0.36
0.001192,1.04,0.001192,0.32
0.001196,1.04,0.001196,0.32
0.0012,1.04,0.0012,0.32
0.001204,1.04,0.001204,0.28
0.001208,1.04,0.001208,0.28
0.001212,1.04,0.001212,0.28
0.001216,1.08,0.001216,0.24
0.00122,1.08,0.00122,0.24
0.001224,1.04,0.001224,0.24
0.001228,1.04,0.001228,0.2
0.001232,1.08,0.001232,0.16
0.001236,1.04,0.001236,0.16
0.00124,1.08,0.00124,0.16
0.001244,1.04,0.001244,0.16
0.001248,1.08,0.001248,0.12
0.001252,1.08,0.001252,0.12
0.001256,1.04,0.001256,0.12
0.00126,1.04,0.00126,0.08
0.001264,1.04,0.001264,0.12
0.001268,1.04,0.001268,0.12
0.001272,1.04,0.001272,0.12
0.001276,1.04,0.001276,0.08
0.00128,1.04,0.00128,0.08
0.001284,1.08,0.001284,0.08
0.001288,1.08,0.001288,0.08
0.001292,1.04,0.001292,0.04
0.001296,1.04,0.001296,0.08
0.0013,1.04,0.0013,0.04
0.001304,1.04,0.001304,0.04
0.001308,1.04,0.001308,0.04
0.001312,1.08,0.001312,0.04
0.001316,1.04,0.001316,0.04
0.00132,1.04,0.00132,0.04
0.001324,1.04,0.001324,0.04
0.001328,1.04,0.001328,0.04
0.001332,1.04,0.001332,0.04
0.001336,1.04,0.001336,0.04
0.00134,1.04,0.00134,0.04
0.001344,1.04,0.001344,0.04
0.001348,1.04,0.001348,0.04
0.001352,1.04,0.001352,0
0.001356,1.04,0.001356,0.04
0.00136,1.08,0.00136,0
0.001364,1.04,0.001364,0
0.001368,1.04,0.001368,0
0.001372,1.04,0.001372,0
0.001376,1.04,0.001376,0
0.00138,1.04,0.00138,0.04
0.001384,1.04,0.001384,0
0.001388,1.04,0.001388,0
0.001392,1.04,0.001392,0
0.001396,1.04,0.001396,0
0.0014,1.04,0.0014,0
0.001404,1.04,0.001404,0
0.001408,1.04,0.001408,0
0.001412,1.04,0.001412,0
0.001416,1.04,0.001416,0
0.00142,1.04,0.00142,0
0.001424,1.08,0.001424,0
0.001428,1.04,0.001428,0
0.001432,1.04,0.001432,0
0.001436,1.04,0.001436,0
0.00144,1.04,0.00144,-0.04
0.001444,1.04,0.001444,0
0.001448,1.04,0.001448,-0.04
0.001452,1.04,0.001452,0
0.001456,1.04,0.001456,-0.04
0.00146,1.04,0.00146,0
0.001464,1.08,0.001464,0
0.001468,1.04,0.001468,-0.04
0.001472,1.04,0.001472,-0.04
0.001476,1.04,0.001476,-0.04
0.00148,1.04,0.00148,0
0.001484,1.04,0.001484,0
0.001488,1.04,0.001488,0
0.001492,1.04,0.001492,-0.04
0.001496,1.08,0.001496,0
0.0015,1.04,0.0015,-0.04
0.001504,1.04,0.001504,0
0.001508,1.04,0.001508,-0.04
0.001512,1.04,0.001512,0
0.001516,1.04,0.001516,0
0.00152,1.04,0.00152,-0.04
0.001524,1.04,0.001524,-0.04
0.001528,1.04,0.001528,0
0.001532,1.08,0.001532,-0.04
0.001536,1.04,0.001536,-0.04
0.00154,1.04,0.00154,0
0.001544,1.04,0.001544,0
0.001548,1.04,0.001548,0
0.001552,1.04,0.001552,0
0.001556,1.04,0.001556,0
0.00156,1.04,0.00156,-0.04
0.001564,1.04,0.001564,-0.04
0.001568,1.04,0.001568,-0.04
0.001572,1.04,0.001572,0
0.001576,1.04,0.001576,0
0.00158,1.04,0.00158,-0.04
0.001584,1.08,0.001584,-0.04
0.001588,1.04,0.001588,0
0.001592,1.04,0.001592,0
0.001596,1.04,0.001596,-0.04
0.0016,1.04,0.0016,-0.04
0.001604,1.04,0.001604,-0.04
0.001608,1.04,0.001608,0
0.001612,1.04,0.001612,-0.04
0.001616,1.04,0.001616,0
0.00162,1.04,0.00162,-0.04
0.001624,1.08,0.001624,-0.04
0.001628,1.04,0.001628,0
0.001632,1.08,0.001632,-0.04
0.001636,1.04,0.001636,-0.04
0.00164,1.04,0.00164,-0.04
0.001644,1.04,0.001644,0
0.001648,1.04,0.001648,0
0.001652,1.04,0.001652,-0.04
0.001656,1.04,0.001656,0
0.00166,1.08,0.00166,0
0.001664,1.04,0.001664,0
0.001668,1.04,0.001668,-0.04
0.001672,1.08,0.001672,-0.04
0.001676,1.04,0.001676,-0.04
0.00168,1.04,0.00168,-0.04
0.001684,1.04,0.001684,-0.04
0.001688,1.08,0.001688,-0.04
0.001692,1.04,0.001692,0
0.001696,1.04,0.001696,-0.04
0.0017,1.08,0.0017,-0.04
0.001704,1.04,0.001704,-0.04
0.001708,1.08,0.001708,-0.04
0.001712,1.04,0.001712,-0.04
0.001716,1.04,0.001716,-0.04
0.00172,1.04,0.00172,-0.04
0.001724,1.04,0.001724,-0.04
0.001728,1.08,0.001728,-0.04
0.001732,1.04,0.001732,-0.04
0.001736,1.04,0.001736,-0.04
0.00174,1.08,0.00174,0
0.001744,1.08,0.001744,-0.04
0.001748,1.04,0.001748,-0.04
0.001752,1.08,0.001752,0
0.001756,1.04,0.001756,-0.04
0.00176,1.08,0.00176,-0.04
0.001764,1.04,0.001764,-0.04
0.001768,1.04,0.001768,-0.04
0.001772,1.04,0.001772,0
0.001776,1.04,0.001776,-0.04
0.00178,1.04,0.00178,-0.04
0.001784,1.08,0.001784,-0.04
0.001788,1.04,0.001788,0
0.001792,1.04,0.001792,-0.04
0.001796,1.04,0.001796,0
0.0018,1.04,0.0018,0
0.001804,1.04,0.001804,-0.04
0.001808,1.04,0.001808,-0.04
0.001812,1.04,0.001812,-0.04
0.001816,1.04,0.001816,-0.04
0.00182,1.04,0.00182,-0.04
0.001824,1.08,0.001824,0
0.001828,1.04,0.001828,-0.04
0.001832,1.04,0.001832,0
0.001836,1.04,0.001836,-0.04
0.00184,1.04,0.00184,-0.04
0.001844,1.04,0.001844,0
0.001848,1.04,0.001848,0
0.001852,1.08,0.001852,-0.04
0.001856,1.04,0.001856,0
0.00186,1.04,0.00186,0
0.001864,1.04,0.001864,0
0.001868,1.04,0.001868,0
0.001872,1.08,0.001872,-0.04
0.001876,1.04,0.001876,0
0.00188,1.04,0.00188,-0.04
0.001884,1.08,0.001884,-0.04
0.001888,1.04,0.001888,-0.04
0.001892,1.04,0.001892,-0.04
0.001896,1.04,0.001896,0
0.0019,1.08,0.0019,0
0.001904,1.08,0.001904,-0.04
0.001908,1.08,0.001908,-0.04
0.001912,1.04,0.001912,-0.04
0.001916,1.04,0.001916,0
0.00192,1.04,0.00192,-0.04
0.001924,1.04,0.001924,-0.04
0.001928,1.04,0.001928,-0.04
0.001932,1.04,0.001932,-0.04
0.001936,1.04,0.001936,-0.04
0.00194,1.04,0.00194,-0.04
0.001944,1.04,0.001944,-0.04
0.001948,1.08,0.001948,0
0.001952,1.04,0.001952,-0.04
0.001956,1.04,0.001956,-0.04
0.00196,1.08,0.00196,-0.04
0.001964,1.04,0.001964,-0.04
0.001968,1.04,0.001968,-0.04
0.001972,1.04,0.001972,-0.04
0.001976,1.04,0.001976,0
0.00198,1.08,0.00198,0
0.001984,1.04,0.001984,0
0.001988,1.08,0.001988,-0.04
0.001992,1.04,0.001992,-0.04
0.001996,1.04,0.001996,-0.04
0.002,1.08,0.002,-0.04
0.002004,1.04,0.002004,-0.04
0.002008,1.04,0.002008,-0.04
0.002012,1.04,0.002012,-0.04
0.002016,1.08,0.002016,-0.04
0.00202,1.08,0.00202,-0.04
0.002024,1.04,0.002024,-0.04
0.002028,1.04,0.002028,-0.04
0.002032,1.04,0.002032,-0.04
0.002036,1.04,0.002036,-0.04
0.00204,1.08,0.00204,-0.04
0.002044,1.08,0.002044,-0.04
0.002048,1.04,0.002048,-0.04
0.002052,1.04,0.002052,-0.04
0.002056,1.04,0.002056,-0.04
0.00206,-0.96,0.00206,-1.88
0.002064,-0.96,0.002064,-1.76
0.002068,-0.96,0.002068,-1.68
0.002072,-0.96,0.002072,-1.56
0.002076,-0.96,0.002076,-1.52
0.00208,-0.96,0.00208,-1.4
0.002084,-0.96,0.002084,-1.32
0.002088,-0.96,0.002088,-1.28
0.002092,-0.96,0.002092,-1.2
0.002096,-0.96,0.002096,-1.12
0.0021,-0.96,0.0021,-1.08
0.002104,-0.96,0.002104,-1
0.002108,-0.96,0.002108,-0.96
0.002112,-0.96,0.002112,-0.88
0.002116,-0.96,0.002116,-0.84
0.00212,-0.96,0.00212,-0.8
0.002124,-0.96,0.002124,-0.76
0.002128,-0.96,0.002128,-0.72
0.002132,-0.96,0.002132,-0.68
0.002136,-0.96,0.002136,-0.64
0.00214,-0.96,0.00214,-0.6
0.002144,-0.96,0.002144,-0.56
0.002148,-1,0.002148,-0.56
0.002152,-0.96,0.002152,-0.52
0.002156,-0.96,0.002156,-0.48
0.00216,-1,0.00216,-0.48
0.002164,-0.96,0.002164,-0.44
0.002168,-0.96,0.002168,-0.4
0.002172,-0.96,0.002172,-0.36
0.002176,-0.96,0.002176,-0.4
0.00218,-0.96,0.00218,-0.36
0.002184,-0.96,0.002184,-0.36
0.002188,-0.96,0.002188,-0.32
0.002192,-0.96,0.002192,-0.28
0.002196,-0.96,0.002196,-0.28
0.0022,-0.96,0.0022,-0.28
0.002204,-0.96,0.002204,-0.24
0.002208,-0.96,0.002208,-0.24
0.002212,-0.96,0.002212,-0.24
0.002216,-0.96,0.002216,-0.24
0.00222,-0.96,0.00222,-0.2
0.002224,-1,0.002224,-0.2
0.002228,-0.96,0.002228,-0.2
0.002232,-0.96,0.002232,-0.16
0.002236,-0.96,0.002236,-0.16
0.00224,-0.96,0.00224,-0.16
0.002244,-0.96,0.002244,-0.16
0.002248,-0.96,0.002248,-0.16
0.002252,-1,0.002252,-0.16
0.002256,-0.96,0.002256,-0.12
0.00226,-0.96,0.00226,-0.12
0.002264,-0.96,0.002264,-0.12
0.002268,-0.96,0.002268,-0.12
0.002272,-1,0.002272,-0.12
0.002276,-0.96,0.002276,-0.12
0.00228,-0.96,0.00228,-0.08
0.002284,-0.96,0.002284,-0.12
0.002288,-0.96,0.002288,-0.12
0.002292,-0.96,0.002292,-0.08
0.002296,-0.96,0.002296,-0.08
0.0023,-0.96,0.0023,-0.08
0.002304,-0.96,0.002304,-0.08
0.002308,-0.96,0.002308,-0.08
0.002312,-0.96,0.002312,-0.08
0.002316,-0.96,0.002316,-0.08
0.00232,-1,0.00232,-0.08
0.002324,-0.96,0.002324,-0.08
0.002328,-0.96,0.002328,-0.08
0.002332,-0.96,0.002332,-0.08
0.002336,-0.96,0.002336,-0.08
0.00234,-0.96,0.00234,-0.08
0.002344,-0.96,0.002344,-0.04
0.002348,-0.96,0.002348,-0.08
0.002352,-0.96,0.002352,-0.04
0.002356,-0.96,0.002356,-0.08
0.00236,-0.96,0.00236,-0.08
0.002364,-0.96,0.002364,-0.04
0.002368,-0.96,0.002368,-0.04
0.002372,-0.96,0.002372,-0.04
0.002376,-0.96,0.002376,-0.04
0.00238,-0.96,0.00238,-0.04
0.002384,-0.96,0.002384,-0.04
0.002388,-0.96,0.002388,-0.08
0.002392,-0.96,0.002392,-0.04
0.002396,-1,0.002396,-0.04
0.0024,-0.96,0.0024,-0.04
0.002404,-0.96,0.002404,-0.04
0.002408,-0.96,0.002408,-0.04
0.002412,-0.96,0.002412,-0.04
0.002416,-0.96,0.002416,-0.04
0.00242,-0.96,0.00242,-0.04
0.002424,-1,0.002424,-0.04
0.002428,-0.96,0.002428,-0.04
0.002432,-0.96,0.002432,-0.04
0.002436,-0.96,0.002436,-0.04
0.00244,-0.96,0.00244,-0.04
0.002444,-0.96,0.002444,-0.04
0.002448,-0.96,0.002448,-0.04
0.002452,-0.96,0.002452,-0.04
0.002456,-0.96,0.002456,-0.04
0.00246,-0.96,0.00246,-0.04
0.002464,-0.96,0.002464,-0.04
0.002468,-0.96,0.002468,-0.04
0.002472,-0.96,0.002472,-0.04
0.002476,-0.96,0.002476,-0.04
0.00248,-0.96,0.00248,-0.04
0.002484,-0.96,0.002484,-0.04
0.002488,-0.96,0.002488,-0.04
0.002492,-0.96,0.002492,-0.04
0.002496,-0.96,0.002496,-0.04
0.0025,-0.96,0.0025,-0.04
0.002504,-0.96,0.002504,-0.04
0.002508,-0.96,0.002508,-0.04
0.002512,-0.96,0.002512,-0.04
0.002516,-0.96,0.002516,-0.04
0.00252,-0.96,0.00252,-0.04
0.002524,-0.96,0.002524,-0.04
0.002528,-0.96,0.002528,-0.04
0.002532,-0.96,0.002532,0
0.002536,-0.96,0.002536,-0.04
0.00254,-0.96,0.00254,-0.04
0.002544,-0.96,0.002544,-0.04
0.002548,-0.96,0.002548,-0.04
0.002552,-0.96,0.002552,-0.04
0.002556,-0.96,0.002556,-0.04
0.00256,-0.96,0.00256,0
0.002564,-0.96,0.002564,-0.04
0.002568,-0.96,0.002568,-0.04
0.002572,-0.96,0.002572,-0.04
0.002576,-0.96,0.002576,-0.04
0.00258,-0.96,0.00258,0
0.002584,-0.96,0.002584,-0.04
0.002588,-0.96,0.002588,0
0.002592,-0.96,0.002592,-0.04
0.002596,-0.96,0.002596,-0.04
0.0026,-0.96,0.0026,-0.04
0.002604,-0.96,0.002604,-0.04
0.002608,-0.96,0.002608,0
0.002612,-0.96,0.002612,-0.04
0.002616,-0.96,0.002616,-0.04
0.00262,-0.96,0.00262,-0.04
0.002624,-0.96,0.002624,-0.04
0.002628,-0.96,0.002628,-0.04
0.002632,-0.96,0.002632,-0.04
0.002636,-0.96,0.002636,-0.04
0.00264,-0.96,0.00264,-0.04
0.002644,-0.96,0.002644,-0.04
0.002648,-0.96,0.002648,-0.04
0.002652,-0.96,0.002652,-0.04
0.002656,-0.96,0.002656,0
0.00266,-0.96,0.00266,-0.04
0.002664,-1,0.002664,-0.04
0.002668,-0.96,0.002668,0
0.002672,-0.96,0.002672,-0.04
0.002676,-0.96,0.002676,-0.04
0.00268,-0.96,0.00268,-0.04
0.002684,-0.96,0.002684,-0.04
0.002688,-0.96,0.002688,-0.04
0.002692,-0.96,0.002692,-0.04
0.002696,-0.96,0.002696,0
0.0027,-0.96,0.0027,-0.04
0.002704,-0.96,0.002704,-0.04
0.002708,-0.96,0.002708,0
0.002712,-0.96,0.002712,-0.04
0.002716,-0.96,0.002716,0
0.00272,-0.96,0.00272,-0.04
0.002724,-0.96,0.002724,-0.04
0.002728,-0.96,0.002728,0
0.002732,-0.96,0.002732,0
0.002736,-0.96,0.002736,-0.04
0.00274,-0.96,0.00274,-0.04
0.002744,-0.96,0.002744,-0.04
0.002748,-0.96,0.002748,-0.04
0.002752,-0.96,0.002752,-0.04
0.002756,-0.96,0.002756,-0.04
0.00276,-0.96,0.00276,-0.04
0.002764,-1,0.002764,0
0.002768,-0.96,0.002768,-0.04
0.002772,-0.96,0.002772,-0.04
0.002776,-0.96,0.002776,-0.04
0.00278,-0.96,0.00278,-0.04
0.002784,-0.96,0.002784,-0.04
0.002788,-0.96,0.002788,-0.04
0.002792,-0.96,0.002792,0
0.002796,-0.96,0.002796,-0.04
0.0028,-0.96,0.0028,-0.04
0.002804,-0.96,0.002804,-0.04
0.002808,-0.96,0.002808,-0.04
0.002812,-0.96,0.002812,0
0.002816,-0.96,0.002816,-0.04
0.00282,-0.96,0.00282,0
0.002824,-0.96,0.002824,-0.04
0.002828,-0.96,0.002828,-0.04
0.002832,-0.96,0.002832,-0.04
0.002836,-0.96,0.002836,-0.04
0.00284,-0.96,0.00284,-0.04
0.002844,-0.96,0.002844,0
0.002848,-1,0.002848,-0.04
0.002852,-0.96,0.002852,-0.04
0.002856,-0.96,0.002856,0
0.00286,-0.96,0.00286,-0.04
0.002864,-0.96,0.002864,-0.04
0.002868,-0.96,0.002868,0
0.002872,-0.96,0.002872,-0.04
0.002876,-0.96,0.002876,-0.04
0.00288,-1,0.00288,-0.04
0.002884,-1,0.002884,-0.04
0.002888,-0.96,0.002888,-0.04
0.002892,-0.96,0.002892,0
0.002896,-0.96,0.002896,-0.04
0.0029,-0.96,0.0029,-0.04
0.002904,-0.96,0.002904,-0.04
0.002908,-0.96,0.002908,-0.04
0.002912,-0.96,0.002912,0
0.002916,-0.96,0.002916,-0.04
0.00292,-0.96,0.00292,0
0.002924,-0.96,0.002924,0
